主订单编号,选购商品,收件人,收件人手机号,省,市,区,街道,详细地址,快递信息
"	4833816495709469830",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009393
"	4833816422697079824",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009386
"	4833816396945053542",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833816409821658860",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297009087
"	4833816388351437826",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297010250
"	4833816336801843157",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009153
"	4833816306732601144",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297008818
"	4833816298155627761",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009166
"	4833816289551865607",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009830
"	4833816195117536808",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009791
"	4833816259484886837",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009100
"	4833815598070351718",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833815576592041671",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,
"	4833815542227685222",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833815520770446502",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009592
"	4833815460638547472",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009988
"	4833815456336893851",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008514
"	4833815447750530989",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833815447741192038",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833815452066307963",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009378
"	4833815439145347041",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009580
"	4833815434892815593",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297010114
"	4833815426283804457",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297009789
"	4833815430564027830",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,
"	4833814378289413895",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501297009830
"	4833814623122365770",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009756
"	4833814614511812022",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,
"	4833814618814326630",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833814610236318777",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297010262
"	4833814584448726957",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833814605950162448",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501297009988
"	4833814610239151609",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009776
"	4833814588747327273",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009789
"	4833814575876689855",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009602
"	4833814571576793003",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833814545801856233",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297010114
"	4833814532941374608",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501297008491
"	4833814524359703708",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009748
"	4833814520025236909",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297010234
"	4833814524338732200",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009814
"	4833814520044115559",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297008741
"	4833814532920712844",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009763
"	4833814515742852871",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297009830
"	4833814511438571048",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009791
"	4833814511441816633",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297010262
"	4833814502852642137",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,
"	4833814502848636774",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-芒果香黄色-(5601028020633),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833814498547784870",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009592
"	4833814494252606723",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297010130
"	4833814498553669547",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833814477120169883",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297008514
"	4833814459897331647",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009602
"	4833814451314642268",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009536
"	4833814451327827173",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009615
"	4833814472800583465",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009789
"	4833814451304259280",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009628
"	4833814472795830234",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009564
"	4833814438448711559",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009549
"	4833814451310709874",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,
"	4833814451357050797",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833814451322191178",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009756
"	4833814451334012048",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297008491
"	4833814455612528144",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009988
"	4833814339650672609",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297009580
"	4833814434132223209",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297010114
"	4833814434132581378",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297010250
"	4833814434127615751",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-蓝莓香蓝色-(5601028020626),***,***,***,***,***,***,***,中通速递-75501297010091
"	4833814442742667193",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297009311
"	4833814425541509055",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009551
"	4833814455625068058",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009577
"	4833814434146468998",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009393
"	4833814434137822972",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009033
"	4833814425555053871",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297010219
"	4833814429853781148",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,中通速递-75501297009748
"	4833814425547097927",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297009324
"	4833814429855303407",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297009352
"	4833814425553679744",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,
"	4833814455619986861",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297010234
"	4833814416972519339",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833814438424620902",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009827
"	4833814425549092400",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009309
"	4833814421241091577",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-玫瑰香桃红-(5601028020602),***,***,***,***,***,***,***,中通速递-75501297009776
"	4833814434137083495",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297008741
"	4833814429841475271",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297008116
"	4833814416978978528",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薄荷香绿色-(5601028020596),***,***,***,***,***,***,***,
"	4833814416964459958",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,
"	4833814412653324148",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297008093
"	4833814429829276818",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009340
"	4833814416954046215",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-薰衣草香淡紫-(5601028020657),***,***,***,***,***,***,***,中通速递-75501297009830
"	4833813489242070653",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼高端送礼-6卷混色-(RZH-100117),***,***,***,***,***,***,***,中通速递-75501297010010
"	4833813437736475881",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297010114
"	4833813429117398536",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010089
"	4833813424820813328",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297009988
"	4833813399060970755",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草味-(RZH-100103),***,***,***,***,***,***,***,中通速递-75501297010130
"	4833813373269776169",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,
"	4833813368981609945",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297010221
"	4833813338917517021",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297009801
"	4833813343204131842",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-柠檬味-(RZH-100102),***,***,***,***,***,***,***,中通速递-75501297010250
"	4833813343209766534",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297010063
"	4833813313147676587",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833813313154230189",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833813317452649977",葡萄牙原装进口Renova湿巾20片独立包装便携式随身装2盒装-薰衣草和柠檬混合装-(RZH-100104),***,***,***,***,***,***,***,中通速递-75501297009776
"	4833812415508367145",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833812299556027660",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833812342482632641",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010101
"	4833812308156579755",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833812316705048493",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833812303849084137",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010114
"	4833812174977484585",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833812157823287213",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833812183563425071",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010219
"	4833812050422370089",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833812024677439387",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008514
"	4833812020383528461",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010247
"	4833812033238563897",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010262
"	4833812016095223047",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010206
"	4833812011765507545",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010221
"	4833811981725537718",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833811990294007100",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833811990306247983",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010219
"	4833811960232299949",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010234
"	4833811964521559849",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,
"	4833811968838852038",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010048
"	4833811968813284354",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010250
"	4833811955940087723",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833811951636276483",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010130
"	4833811943059568327",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008116
"	4833811964529614599",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010091
"	4833811955932823469",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833812046140989180",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-草莓香红色-(5601028020640),***,***,***,***,***,***,***,中通速递-75501297009033
"	4833811960232883876",[818福利]葡萄牙进口Renova彩色手帕纸口袋纸巾单条装6小包随身装-香橙香橙色-(5601028020619),***,***,***,***,***,***,***,中通速递-75501297010127
"	4833811934459431993",葡萄牙进口Renova彩色混色抽纸2盒装-混色-(RZH-100050),***,***,***,***,***,***,***,中通速递-75501297010262
"	4833811148476366494",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,
"	4833811126998685126",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,
"	4833810873624012715",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008198
"	4833810899371767730",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008131
"	4833810890798748935",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008129
"	4833810886507312692",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008795
"	4833810882185808898",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297010250
"	4833810873603690220",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,
"	4833810860743449718",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297010183
"	4833810860713665537",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297010275
"	4833810852120061919",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008767
"	4833810856442388288",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297173159
"	4833810839239638671",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297010196
"	4833810817777612717",葡萄牙原装进口Renova口袋纸巾黑标12包-黑色12包-(RZH-100040),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833810289496212754",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4833810280902831873",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297122861
"	4833810147747659472",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008103
"	4833810044675110087",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008078
"	4833809971660535348",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008795
"	4833809963080765240",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008818
"	4833809945899163335",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008116
"	4833809984538563728",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008491
"	4833809945907128235",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4833809941604677372",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4833809933030542429",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4833809933024505773",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008160
"	4833809941613852532",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,中通速递-75501297008093
"	4833809443382826761",葡萄牙进口Renova彩色手帕纸便携式随身装口袋纸巾18包礼盒-18包混色-(RZH-100125),***,***,***,***,***,***,***,
"	4833808751889370256",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008491
"	4833808670333656833",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297122861
"	4833808631639746459",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008514
"	4833808635922841460",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008527
"	4833808610157451231",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008767
"	4833808597270539810",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008157
"	4833808584392368050",葡萄牙进口Renova彩色抽纸6盒装-6色组合装-(RZH-100056),***,***,***,***,***,***,***,中通速递-75501297008131
"	4833807815592173368",葡萄牙进口Renova彩色卷纸6卷礼盒装葡萄牙国礼高端送礼-6卷混色-(RZH-100117),***,***,***,***,***,***,***,中通速递-75501297008818
